Gene	Gene synonym	Ensembl	Gene description	Chromosome	Position	Protein class	Evidence	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Prognostic p-value	RNA cancer category	RNA tissue category	RNA TS	RNA TS TPM	TPM max in non-specific	RNA cell line category	RNA CS	RNA CS TPM
APOBEC1	APOBEC-1, BEDP, CDAR1, HEPR	ENSG00000111701	Apolipoprotein B mRNA editing enzyme catalytic subunit 1	12	7649400-7665903	Enzymes, Predicted intracellular proteins	Evidence at protein level							Group enriched	Group enriched	21	duodenum: 31.9;small intestine: 31.0	stomach: 1.5	Cell line enriched	17	CAPAN-2: 2.4
C5orf52		ENSG00000187658	Chromosome 5 open reading frame 52	5	157671553-157680143	Predicted intracellular proteins	Evidence at transcript level							Tissue enhanced	Tissue enriched	21	testis: 38.7	colon: 1.8	Not detected		
MS4A12	FLJ20217, Ms4a10	ENSG00000071203	Membrane spanning 4-domains A12	11	60492778-60507430	Predicted membrane proteins	Evidence at protein level	HPA057657	Enhanced					Tissue enriched	Group enriched	19	colon: 235.5;rectum: 280.6	appendix: 13.2	Cell line enhanced		RH-30: 1.1
IGF2	C11orf43, FLJ44734, IGF-II	ENSG00000167244	Insulin like growth factor 2	11	2129112-2141238	Cancer-related genes, Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins	Evidence at protein level	HPA007556, HPA007993	Enhanced		Approved	Nucleoplasm<br>Vesicles	Liver cancer:7.12e-4 (favourable)	Group enriched	Tissue enriched	18	placenta: 3962.9	fallopian tube: 217.6	Cell line enhanced		CACO-2: 711.5;Hep G2: 406.1;LHCN-M2: 277.7;RH-30: 396.9;SH-SY5Y: 525.9
MYADML2	LOC255275	ENSG00000185105	Myeloid associated differentiation marker like 2	17	81939645-81947233	Predicted membrane proteins	Evidence at transcript level	HPA041856, HPA048476	Uncertain					Tissue enhanced	Tissue enriched	17	skeletal muscle: 28.8	heart muscle: 1.6	Cell line enriched	8	SCLC-21H: 3.6
NOX1	GP91-2, MOX1, NOH-1, NOH1	ENSG00000007952	NADPH oxidase 1	X	100843324-100874345	Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Evidence at protein level						Colorectal cancer:9.71e-4 (favourable)	Tissue enriched	Group enriched	17	colon: 58.7;rectum: 79.9	appendix: 3.9	Cell line enriched	19	CACO-2: 25.5
SPACA3	ALLP17, CT54, LYC3, LYZL3, SLLP1	ENSG00000141316	Sperm acrosome associated 3	17	32970376-32997877	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	Evidence at protein level	HPA023633	Enhanced					Tissue enhanced	Tissue enriched	17	testis: 77.5	pancreas: 4.5	Cell line enriched	17	U-266/70: 72.1
DUSP27		ENSG00000198842	Dual specificity phosphatase 27 (putative)	1	167094045-167129165	Predicted intracellular proteins	Evidence at protein level	HPA012608, HPA012912	Uncertain		Approved	Nucleoplasm		Group enriched	Group enriched	15	heart muscle: 41.9;skeletal muscle: 39.7	placenta,prostate: 2.6	Cell line enriched	11	RH-30: 13.7
GUCA2A	GUCA2, STARA	ENSG00000197273	Guanylate cyclase activator 2A	1	42162691-42164718	Plasma proteins, Predicted secreted proteins	Evidence at protein level	HPA018215	Enhanced					Group enriched	Group enriched	15	colon: 768.8;rectum: 859.2;small intestine: 1127.0	duodenum: 61.5	Cell line enhanced		BEWO: 11.8;CACO-2: 8.2;NB-4: 2.0;U-2197: 2.5
CHST5	FLJ22167, I-GLCNAC-6-ST	ENSG00000135702	Carbohydrate sulfotransferase 5	16	75528535-75535247	Predicted membrane proteins, Predicted secreted proteins	Evidence at protein level	HPA043804	Enhanced					Group enriched	Group enriched	14	colon: 45.6;duodenum: 85.9;rectum: 59.7;small intestine: 83.5	stomach: 4.8	Mixed		
GUCY2C	GUC2C, STAR	ENSG00000070019	Guanylate cyclase 2C	12	14612632-14696585	Disease related genes, Enzymes, FDA approved drug targets, Predicted membrane proteins, Transporters	Evidence at protein level	HPA037655, HPA073759	Uncertain		Uncertain	Vesicles	Liver cancer:1.37e-5 (unfavourable)	Group enriched	Group enriched	13	colon: 37.0;duodenum: 68.7;rectum: 45.4;small intestine: 73.2	appendix: 4.4	Cell line enhanced		AN3-CA: 1.2;CAPAN-2: 1.4;SiHa: 1.6
MYO1A	DFNA48, MYHL	ENSG00000166866	Myosin IA	12	57028517-57051198	Plasma proteins, Predicted intracellular proteins	Evidence at protein level	HPA053490	Enhanced					Group enriched	Group enriched	13	colon: 67.8;duodenum: 333.2;rectum: 71.8;small intestine: 338.4	stomach: 16.1	Cell line enhanced		BEWO: 1.9;CACO-2: 6.6;Hep G2: 3.7
NAT2	AAC2	ENSG00000156006	N-acetyltransferase 2	8	18391245-18401218	Cancer-related genes, Enzymes, Predicted intracellular proteins	Evidence at protein level	HPA043704	Uncertain				Colorectal cancer:4.61e-5 (favourable)	Tissue enhanced	Group enriched	13	colon: 14.4;duodenum: 32.7;liver: 62.4;rectum: 14.0;small intestine: 27.1	smooth muscle: 2.3	Cell line enhanced		RT4: 1.2;SCLC-21H: 2.5;SK-BR-3: 1.0
NXPE1	FAM55A, MGC34290	ENSG00000095110	Neurexophilin and PC-esterase domain family member 1	11	114521715-114559895	Predicted intracellular proteins, Predicted membrane proteins	Evidence at protein level	HPA049133	Enhanced					Tissue enriched	Group enriched	13	colon: 111.8;rectum: 165.9	appendix: 10.5	Not detected		
CDHR2	FLJ20124, FLJ20383, PC-LKC, PCDH24, PCLKC	ENSG00000074276	Cadherin related family member 2	5	176542511-176595974	Plasma proteins, Predicted membrane proteins	Evidence at protein level	HPA012569, HPA017053	Enhanced				Renal cancer:9.29e-4 (favourable)	Group enriched	Group enriched	12	duodenum: 276.5;small intestine: 260.3	colon: 22.6	Cell line enriched	12	Hep G2: 15.0
FABP2	I-FABP	ENSG00000145384	Fatty acid binding protein 2	4	119317250-119322390	Cancer-related genes, Plasma proteins, Predicted intracellular proteins	Evidence at protein level	HPA034607, CAB047325, CAB047326	Enhanced		Approved	Plasma membrane<br>Actin filaments<br>Cytosol		Group enriched	Group enriched	12	duodenum: 261.4;small intestine: 554.5	rectum: 33.8	Not detected		
LYPD8		ENSG00000259823	LY6/PLAUR domain containing 8	1	248718649-248755739	Predicted secreted proteins	Evidence at protein level							Tissue enriched	Group enriched	12	colon: 216.6;rectum: 141.8	appendix: 14.4	Not detected		
XPNPEP2		ENSG00000122121	X-prolyl aminopeptidase 2	X	129738974-129769538	Disease related genes, Enzymes, Potential drug targets, Predicted secreted proteins	Evidence at protein level	HPA000339, CAB025136, CAB025269	Enhanced					Group enriched	Group enriched	12	duodenum: 128.1;kidney: 175.9;small intestine: 231.5	liver: 14.3	Cell line enhanced		ASC diff: 6.9;ASC TERT1: 36.6;HSkMC: 19.4
SLC18A1	CGAT, VAT1, VMAT1	ENSG00000036565	Solute carrier family 18 member A1	8	20144855-20183206	FDA approved drug targets, Predicted membrane proteins, Transporters	Evidence at protein level	HPA006877, HPA063797	Enhanced					Tissue enhanced	Tissue enriched	11	adrenal gland: 32.6	rectum: 3.0	Cell line enriched	9	SH-SY5Y: 70.0
CHP2		ENSG00000166869	Calcineurin like EF-hand protein 2	16	23754627-23758951	Cancer-related genes, Predicted intracellular proteins	Evidence at protein level	CAB072806	Approved					Tissue enhanced	Group enriched	10	colon: 119.1;duodenum: 252.0;rectum: 127.6;skin: 143.8;small intestine: 227.3	cervix, uterine: 17.1	Cell line enhanced		hTERT-HME1: 4.5;NB-4: 4.6
HHLA2	B7-H5, B7H7, B7y	ENSG00000114455	HERV-H LTR-associating 2	3	108296490-108378285	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	Evidence at protein level	HPA055478	Enhanced					Group enriched	Group enriched	10	colon: 87.7;duodenum: 87.1;gallbladder: 46.0;rectum: 90.5;small intestine: 143.9	stomach: 9.2	Cell line enhanced		HDLM-2: 3.7;Karpas-707: 2.0
NR1I2	BXR, ONR1, PAR2, PXR, SXR	ENSG00000144852	Nuclear receptor subfamily 1 group I member 2	3	119780484-119818485	FDA approved drug targets, Nuclear receptors, Plasma proteins, Predicted intracellular proteins, Transcription factors	Evidence at protein level	HPA029309, HPA055121, HPA073926			Enhanced	Nucleoplasm		Group enriched	Group enriched	10	colon: 10.3;duodenum: 27.2;gallbladder: 6.4;liver: 20.0;rectum: 10.7;small intestine: 30.0	stomach: 1.7	Group enriched	7	Hep G2: 9.8;RH-30: 3.3
ATOH1	bHLHa14, HATH1, MATH-1, Math1	ENSG00000172238	Atonal bHLH transcription factor 1	4	93828753-93830964	Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors	Evidence at transcript level						Colorectal cancer:3.26e-5 (favourable)	Tissue enhanced	Group enriched	9	colon: 17.6;duodenum: 11.1;rectum: 19.7;small intestine: 22.4	appendix: 1.9	Not detected		
CDHR5	FLJ20219, MU-PCDH, MUCDHL, MUPCDH	ENSG00000099834	Cadherin related family member 5	11	616565-626078	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	Evidence at protein level	HPA009081, HPA009173, CAB025004	Enhanced					Group enriched	Group enriched	9	colon: 41.7;duodenum: 82.7;kidney: 23.6;liver: 21.0;rectum: 54.3;small intestine: 64.3	gallbladder: 5.3	Cell line enhanced		CACO-2: 2.1
CDX1		ENSG00000113722	Caudal type homeobox 1	5	150166795-150184558	Predicted intracellular proteins, Transcription factors	Evidence at protein level	HPA055196	Enhanced					Tissue enhanced	Group enriched	9	colon: 129.9;duodenum: 64.5;rectum: 134.7;small intestine: 104.9	appendix: 12.1	Cell line enhanced		BJ hTERT+: 5.4;SH-SY5Y: 1.3
LRRC19	FLJ21302	ENSG00000184434	Leucine rich repeat containing 19	9	26993136-27005693	Predicted membrane proteins	Evidence at protein level						Renal cancer:7.08e-8 (favourable)	Group enriched	Group enriched	9	colon: 35.9;duodenum: 23.7;gallbladder: 9.4;kidney: 45.1;rectum: 35.3;small intestine: 34.7	appendix: 3.5	Not detected		
NXPE4	C11orf33, FAM55D, FLJ20127	ENSG00000137634	Neurexophilin and PC-esterase domain family member 4	11	114570591-114595762	Predicted intracellular proteins, Predicted secreted proteins	Evidence at protein level	HPA042801	Approved					Tissue enriched	Group enriched	9	colon: 139.6;rectum: 158.4;salivary gland: 38.2	appendix: 11.9	Not detected		
REG1A	PSP, PSPS, PSPS1, PTP, REG	ENSG00000115386	Regenerating family member 1 alpha	2	79120362-79123419	Plasma proteins, Predicted secreted proteins	Evidence at protein level	CAB025138, HPA045549, HPA045579	Enhanced					Group enriched	Group enriched	9	duodenum: 7122.5;pancreas: 10867.0;small intestine: 4615.5	stomach: 847.5	Cell line enhanced		BEWO: 11.1;EFO-21: 16.2;HDLM-2: 13.2;RPMI-8226: 20.2;SH-SY5Y: 12.6;U-2 OS: 28.7
REG4	GISP, REG-IV, RELP	ENSG00000134193	Regenerating family member 4	1	119794018-119811660	Predicted secreted proteins	Evidence at protein level	CAB025867, HPA046555	Enhanced					Group enriched	Group enriched	9	colon: 215.7;duodenum: 239.5;rectum: 299.4;small intestine: 664.5	appendix: 39.6	Group enriched	24	PC-3: 85.3;RT4: 20.5
TMEM236	bA162I21.2, bA16O1.2, FAM23A, FAM23B	ENSG00000148483	Transmembrane protein 236	10	17752252-17800868	Predicted membrane proteins	Evidence at protein level	HPA045096	Enhanced					Tissue enhanced	Group enriched	9	colon: 14.4;duodenum: 22.1;rectum: 15.5;small intestine: 37.7	appendix: 2.3	Cell line enriched	9	MOLT-4: 8.4
CDH17	cadherin, HPT-1	ENSG00000079112	Cadherin 17	8	94127171-94217303	Cancer-related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins	Evidence at protein level	HPA023614, HPA023616, CAB025143, HPA026556	Enhanced		Supported	Cell Junctions		Group enriched	Group enriched	8	colon: 256.9;duodenum: 314.3;rectum: 267.3;small intestine: 294.3	appendix: 37.5	Group enriched	6	CACO-2: 81.5;U-266/70: 121.0
CLCA1	CaCC, CLCRG1	ENSG00000016490	Chloride channel accessory 1	1	86468368-86500289	Predicted secreted proteins, Transporters	Evidence at protein level	HPA052787, HPA059301	Enhanced				Colorectal cancer:2.98e-4 (favourable)	Group enriched	Group enriched	8	colon: 699.6;duodenum: 882.2;rectum: 1126.3;small intestine: 1522.4	appendix: 133.7	Cell line enhanced		BEWO: 1.9;NB-4: 1.5;RPMI-8226: 1.8;SH-SY5Y: 1.9;U-2197: 1.3
CLRN3	MGC32871, TMEM12, USH3AL1	ENSG00000180745	Clarin 3	10	127877841-127892947	Predicted membrane proteins, Transporters	Evidence at protein level	HPA014482	Approved				Stomach cancer:8.98e-4 (favourable)	Group enriched	Group enriched	8	colon: 69.9;duodenum: 73.3;gallbladder: 23.6;kidney: 44.3;liver: 40.4;rectum: 76.3;small intestine: 97.5	appendix: 7.2	Cell line enriched	6	CACO-2: 1.9
GAL3ST2	GP3ST	ENSG00000154252	Galactose-3-O-sulfotransferase 2	2	241776825-241804208	Predicted secreted proteins	Evidence at protein level	HPA071809	Enhanced					Group enriched	Group enriched	8	colon: 9.3;rectum: 4.0	appendix,fallopian tube: 0.8	Cell line enhanced		Hep G2: 1.4
GPA33	A33	ENSG00000143167	Glycoprotein A33	1	167052836-167166479	Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	Evidence at protein level	HPA018858, CAB025943	Enhanced					Tissue enriched	Group enriched	8	colon: 183.6;duodenum: 130.8;rectum: 188.7;small intestine: 131.3	appendix: 19.0	Cell line enhanced		NTERA-2: 1.0
MUC17		ENSG00000169876	Mucin 17, cell surface associated	7	101020072-101058745	Cancer-related genes, Predicted membrane proteins	Evidence at protein level	HPA031634	Enhanced					Group enriched	Group enriched	8	duodenum: 21.8;small intestine: 42.5	rectum: 3.8	Not detected		
SOX1		ENSG00000182968	SRY-box 1	13	112067647-112070488	Cancer-related genes, Predicted intracellular proteins, Transcription factors	Evidence at protein level							Group enriched	Group enriched	8	cerebral cortex: 3.6;testis: 1.5	skin: 0.3	Group enriched	6	AF22: 44.0;SCLC-21H: 10.1
CEACAM7	CEA, CGM2	ENSG00000007306	Carcinoembryonic antigen related cell adhesion molecule 7	19	41673307-41706976	Predicted membrane proteins, Predicted secreted proteins	Evidence at protein level	HPA069621	Supported					Tissue enhanced	Group enriched	7	colon: 583.2;rectum: 691.9	appendix: 91.6	Not detected		
EPS8L3	FLJ21522, MGC16817	ENSG00000198758	EPS8 like 3	1	109750080-109764027	Predicted intracellular proteins	Evidence at protein level	HPA030998	Approved		Approved	Vesicles	Renal cancer:2.52e-5 (unfavourable), Liver cancer:4.13e-5 (unfavourable), Urothelial cancer:1.82e-4 (favourable)	Group enriched	Group enriched	7	colon: 75.0;duodenum: 152.1;gallbladder: 59.8;rectum: 86.1;small intestine: 167.1;stomach: 53.4	appendix: 15.1	Group enriched	12	CACO-2: 13.3;CAPAN-2: 13.3;EFO-21: 5.8;Hep G2: 25.0
FABP1	L-FABP	ENSG00000163586	Fatty acid binding protein 1	2	88122982-88128116	Cancer-related genes, Plasma proteins, Predicted intracellular proteins	Evidence at protein level	CAB002305, HPA028275	Enhanced		Approved	Nucleoplasm<br>Cytosol		Group enriched	Group enriched	7	colon: 4552.0;duodenum: 4123.5;liver: 5672.8;rectum: 3081.5;small intestine: 4506.9	kidney: 602.3	Group enriched	6	CACO-2: 84.1;Hep G2: 221.3
PDX1	IDX-1, IPF1, MODY4, PDX-1, STF-1	ENSG00000139515	Pancreatic and duodenal homeobox 1	13	27920020-27926231	Disease related genes, Predicted intracellular proteins, Transcription factors	Evidence at protein level	CAB025873, HPA059146	Enhanced		Supported	Nucleoplasm		Group enriched	Tissue enriched	7	duodenum: 43.6	stomach: 6.2	Group enriched	6	AN3-CA: 1.2;CACO-2: 1.0;CAPAN-2: 1.2;HDLM-2: 3.9;HEK 293: 2.2;HeLa: 4.1
PHGR1		ENSG00000233041	Proline, histidine and glycine rich 1	15	40351033-40356434	Predicted intracellular proteins	Evidence at protein level	HPA068787	Enhanced		Approved	Vesicles	Breast cancer:2.05e-4 (favourable)	Group enriched	Group enriched	7	colon: 1448.4;duodenum: 892.1;rectum: 399.5;small intestine: 1777.5	stomach: 166.8	Cell line enhanced		BEWO: 12.3;HaCaT: 16.0;SCLC-21H: 72.5
PPP1R14D	CPI17-like, FLJ20251, GBPI-1, MGC119014, MGC119016	ENSG00000166143	Protein phosphatase 1 regulatory inhibitor subunit 14D	15	40815445-40828709	Predicted intracellular proteins	Evidence at protein level	HPA041846	Uncertain				Renal cancer:3.07e-4 (unfavourable)	Tissue enhanced	Group enriched	7	colon: 105.5;duodenum: 111.1;gallbladder: 24.2;rectum: 100.0;small intestine: 89.8	appendix: 12.4	Cell line enhanced		RPMI-8226: 2.1;RT4: 1.5;U-266/84: 1.4
VIL1	D2S1471, VIL	ENSG00000127831	Villin 1	2	218419092-218453295	Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins	Evidence at protein level	CAB002452, HPA006884, HPA006885	Enhanced		Enhanced	Plasma membrane		Tissue enhanced	Group enriched	7	colon: 173.7;duodenum: 398.5;rectum: 199.6;small intestine: 480.0	gallbladder: 44.7	Group enriched	91	CACO-2: 628.4;Hep G2: 245.1
ACSL6	ACS2, FACL6, KIAA0837, LACS2, LACS5	ENSG00000164398	Acyl-CoA synthetase long-chain family member 6	5	131949973-132012243	Cancer-related genes, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins	Evidence at protein level	HPA040470	Enhanced					Group enriched	Group enriched	6	bone marrow: 18.0;cerebral cortex: 61.9;parathyroid gland: 22.5;seminal vesicle: 29.0;testis: 51.4	adrenal gland: 6.4	Group enriched	6	SCLC-21H: 13.0;U-937: 5.2
BTNL8	BTN9.2, FLJ21458	ENSG00000113303	Butyrophilin like 8	5	180899077-180950906	Predicted membrane proteins	Evidence at protein level	HPA039738	Approved					Group enriched	Group enriched	6	colon: 26.1;duodenum: 117.4;rectum: 27.7;small intestine: 94.2	gallbladder: 10.4	Cell line enriched	26	CACO-2: 31.4
CASP5	ICE(rel)III	ENSG00000137757	Caspase 5	11	104994235-105023168	Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins	Evidence at protein level	HPA040937	Uncertain					Group enriched	Group enriched	6	appendix: 20.2;colon: 15.9;duodenum: 10.1;rectum: 14.5;small intestine: 18.9	smooth muscle: 2.7	Cell line enriched	8	HHSteC: 3.1
CDX2	CDX3	ENSG00000165556	Caudal type homeobox 2	13	27962137-27971139	Cancer-related genes, Predicted intracellular proteins, Transcription factors	Evidence at protein level	CAB002221, HPA045669, HPA049580	Enhanced		Supported	Nucleoplasm		Tissue enriched	Group enriched	6	colon: 30.8;duodenum: 22.3;rectum: 24.9;small intestine: 30.2	appendix: 4.7	Cell line enhanced		CACO-2: 9.4;CAPAN-2: 3.3;HEK 293: 5.6
EFNA2	ELF-1, EPLG6, LERK6	ENSG00000099617	Ephrin A2	19	1286154-1300237	Cancer-related genes, Predicted secreted proteins, RAS pathway related proteins	Evidence at protein level	CAB005178, HPA067567	Uncertain		Approved	Mitochondria<br>Cytosol		Tissue enhanced	Group enriched	6	colon: 7.0;duodenum: 7.9;small intestine: 10.6	rectum: 1.5	Cell line enhanced		Hep G2: 6.6;NTERA-2: 5.4;REH: 6.8;SH-SY5Y: 17.8;U-2 OS: 5.8
EREG	ER	ENSG00000124882	Epiregulin	4	74365143-74388751	Predicted membrane proteins	Evidence at protein level	HPA054373			Approved	Vesicles	Cervical cancer:1.67e-7 (unfavourable), Lung cancer:1.45e-5 (unfavourable), Pancreatic cancer:6.57e-5 (unfavourable)	Tissue enhanced	Tissue enriched	6	bone marrow: 82.3	appendix: 14.4	Cell line enhanced		BJ hTERT+: 218.4;U-2197: 168.6;U-87 MG: 300.8
GJB4	CX30.3	ENSG00000189433	Gap junction protein beta 4	1	34759741-34763724	Disease related genes, Predicted membrane proteins	Evidence at protein level	HPA055112			Supported	Cell Junctions	Pancreatic cancer:3.24e-5 (unfavourable), Cervical cancer:5.48e-4 (favourable)	Group enriched	Tissue enriched	6	skin: 27.7	epididymis: 4.6	Cell line enhanced		A-431: 4.0;HaCaT: 5.8;HBEC3-KT: 3.1;hTCEpi: 2.0;RPTEC TERT1: 1.9;RT4: 2.4
HNF4A	HNF4, MODY, MODY1, NR2A1, TCF14	ENSG00000101076	Hepatocyte nuclear factor 4 alpha	20	44355700-44434596	Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors	Evidence at protein level	HPA004712, CAB019417	Enhanced		Supported	Nucleoplasm		Tissue enhanced	Group enriched	6	colon: 58.0;duodenum: 103.0;kidney: 44.7;liver: 51.0;rectum: 47.8;small intestine: 90.9;stomach: 21.9	gallbladder: 9.2	Group enriched	8	CACO-2: 126.0;Hep G2: 77.0
IHH	BDA1, HHG2	ENSG00000163501	Indian hedgehog	2	219054420-219060467	Disease related genes, Plasma proteins, Predicted secreted proteins	Evidence at protein level						Endometrial cancer:3.67e-6 (favourable)	Tissue enhanced	Group enriched	6	cervix, uterine: 8.9;colon: 21.0;duodenum: 14.9;endometrium: 31.4;rectum: 16.7;small intestine: 16.5;stomach: 15.3	prostate: 3.2	Cell line enriched	11	CACO-2: 16.8
